1.460001080400799456e+00	2.290999999999999925e+00	3.000000000000000062e-03
1.479999289600340884e+00	2.290999999999999925e+00	2.000000000000000042e-03
1.499999250000374929e+00	2.290000000000000036e+00	2.000000000000000042e-03
1.519999392000243255e+00	2.290000000000000036e+00	2.000000000000000042e-03
1.539999168400449037e+00	2.289000000000000146e+00	1.000000000000000021e-03
1.559999126400489100e+00	2.289000000000000146e+00	1.000000000000000021e-03
1.580000979600607369e+00	2.289000000000000146e+00	1.000000000000000021e-03
1.600000000000000089e+00	2.287999999999999812e+00	0.000000000000000000e+00
1.619999870400010256e+00	2.287999999999999812e+00	0.000000000000000000e+00
1.640000262400041819e+00	2.286999999999999922e+00	0.000000000000000000e+00
1.659999004000597411e+00	2.286000000000000032e+00	0.000000000000000000e+00
1.680000268800043051e+00	2.286000000000000032e+00	0.000000000000000000e+00
1.700000850000424890e+00	2.286000000000000032e+00	0.000000000000000000e+00
1.720001032000619157e+00	2.286000000000000032e+00	0.000000000000000000e+00
1.739998921200668791e+00	2.286000000000000032e+00	0.000000000000000000e+00
1.759999436800180339e+00	2.286000000000000032e+00	0.000000000000000000e+00
1.779999216800344675e+00	2.286000000000000032e+00	0.000000000000000000e+00
1.799998560001151882e+00	2.286000000000000032e+00	0.000000000000000000e+00
1.820001820001819981e+00	2.286000000000000032e+00	0.000000000000000000e+00
1.840000883200423987e+00	2.286999999999999922e+00	0.000000000000000000e+00
1.860001413601074294e+00	2.286999999999999922e+00	0.000000000000000000e+00
1.879999624000075364e+00	2.286999999999999922e+00	0.000000000000000000e+00
1.899999240000304068e+00	2.286999999999999922e+00	0.000000000000000000e+00
1.920001228800786386e+00	2.286999999999999922e+00	0.000000000000000000e+00
1.939999689600049537e+00	2.286999999999999922e+00	0.000000000000000000e+00
1.960000313600050115e+00	2.286000000000000032e+00	0.000000000000000000e+00
1.980001980001979911e+00	2.286000000000000032e+00	0.000000000000000000e+00
2.000000000000000000e+00	2.285000000000000142e+00	0.000000000000000000e+00
2.019997980002020022e+00	2.285000000000000142e+00	0.000000000000000000e+00
2.040000326400052355e+00	2.283999999999999808e+00	0.000000000000000000e+00
2.059999546800099779e+00	2.283999999999999808e+00	0.000000000000000000e+00
2.080000998400479251e+00	2.282999999999999918e+00	0.000000000000000000e+00
2.100002100002100303e+00	2.281000000000000139e+00	0.000000000000000000e+00
2.120000508800122141e+00	2.279999999999999805e+00	0.000000000000000000e+00
2.139998716000770518e+00	2.279999999999999805e+00	0.000000000000000000e+00
2.159999827200013822e+00	2.278999999999999915e+00	0.000000000000000000e+00
2.179998081601688398e+00	2.278000000000000025e+00	0.000000000000000000e+00
2.200002200002200148e+00	2.278000000000000025e+00	0.000000000000000000e+00
2.220002220002220028e+00	2.277000000000000135e+00	0.000000000000000000e+00
2.239997849602064495e+00	2.277000000000000135e+00	0.000000000000000000e+00
2.259999367200177467e+00	2.275999999999999801e+00	0.000000000000000000e+00
2.280002553602860083e+00	2.275999999999999801e+00	0.000000000000000000e+00
2.299997930001862922e+00	2.274999999999999911e+00	0.000000000000000000e+00
2.319997216003340412e+00	2.274000000000000021e+00	0.000000000000000000e+00
2.340002340002340198e+00	2.273000000000000131e+00	0.000000000000000000e+00
2.359998961600457079e+00	2.271999999999999797e+00	0.000000000000000000e+00
2.380000380800060711e+00	2.270999999999999908e+00	0.000000000000000000e+00
2.399998080001536138e+00	2.270999999999999908e+00	0.000000000000000000e+00
2.420000822800279838e+00	2.270000000000000018e+00	0.000000000000000000e+00
2.440000390400062447e+00	2.269000000000000128e+00	0.000000000000000000e+00
2.460000393600063173e+00	2.267999999999999794e+00	0.000000000000000000e+00
2.479998809600571175e+00	2.267999999999999794e+00	0.000000000000000000e+00
2.500000000000000000e+00	2.267999999999999794e+00	3.000000000000000062e-03
2.512562814070351980e+00	2.267999999999999794e+00	2.000000000000000042e-03
2.525252525252525082e+00	2.267999999999999794e+00	2.000000000000000042e-03
2.538071065989847774e+00	2.267999999999999794e+00	2.000000000000000042e-03
2.551020408163265252e+00	2.267999999999999794e+00	2.000000000000000042e-03
2.564102564102564319e+00	2.267999999999999794e+00	2.000000000000000042e-03
2.577319587628866149e+00	2.267999999999999794e+00	2.000000000000000042e-03
2.590673575129533557e+00	2.267999999999999794e+00	2.000000000000000042e-03
2.604166666666666519e+00	2.267999999999999794e+00	2.000000000000000042e-03
2.617801047120418723e+00	2.267999999999999794e+00	2.000000000000000042e-03
2.631578947368421240e+00	2.267999999999999794e+00	2.000000000000000042e-03
2.645502645502645578e+00	2.267999999999999794e+00	1.000000000000000021e-03
2.659574468085106336e+00	2.267999999999999794e+00	1.000000000000000021e-03
2.673796791443850296e+00	2.267999999999999794e+00	1.000000000000000021e-03
2.688172043010752521e+00	2.266999999999999904e+00	1.000000000000000021e-03
2.702702702702702631e+00	2.266999999999999904e+00	1.000000000000000021e-03
2.717391304347826164e+00	2.266999999999999904e+00	0.000000000000000000e+00
2.732240437158469870e+00	2.266999999999999904e+00	0.000000000000000000e+00
2.747252747252747263e+00	2.266000000000000014e+00	0.000000000000000000e+00
2.762430939226519389e+00	2.266000000000000014e+00	0.000000000000000000e+00
2.777777777777777679e+00	2.266000000000000014e+00	0.000000000000000000e+00
2.793296089385474801e+00	2.265000000000000124e+00	0.000000000000000000e+00
2.808988764044944020e+00	2.265000000000000124e+00	0.000000000000000000e+00
2.824858757062147063e+00	2.263999999999999790e+00	0.000000000000000000e+00
2.840909090909090828e+00	2.263999999999999790e+00	0.000000000000000000e+00
2.857142857142857206e+00	2.263999999999999790e+00	0.000000000000000000e+00
2.873563218390803975e+00	2.262999999999999901e+00	0.000000000000000000e+00
2.890173410404624388e+00	2.262999999999999901e+00	0.000000000000000000e+00
2.906976744186046346e+00	2.262999999999999901e+00	0.000000000000000000e+00
2.923976608187134563e+00	2.262999999999999901e+00	0.000000000000000000e+00
2.941176470588235503e+00	2.262999999999999901e+00	0.000000000000000000e+00
2.958579881656804744e+00	2.262000000000000011e+00	0.000000000000000000e+00
2.976190476190476275e+00	2.262000000000000011e+00	0.000000000000000000e+00
2.994011976047904255e+00	2.262000000000000011e+00	0.000000000000000000e+00
3.012048192771084487e+00	2.262000000000000011e+00	0.000000000000000000e+00
3.030303030303030276e+00	2.262000000000000011e+00	0.000000000000000000e+00
3.048780487804878092e+00	2.261000000000000121e+00	0.000000000000000000e+00
3.067484662576687171e+00	2.261000000000000121e+00	1.000000000000000021e-03
3.086419753086419693e+00	2.261000000000000121e+00	0.000000000000000000e+00
3.105590062111801331e+00	2.261000000000000121e+00	0.000000000000000000e+00
3.125000000000000000e+00	2.261000000000000121e+00	1.000000000000000021e-03
3.144654088050314655e+00	2.259999999999999787e+00	1.000000000000000021e-03
3.164556962025316444e+00	2.259999999999999787e+00	1.000000000000000021e-03
3.184713375796178081e+00	2.259999999999999787e+00	1.000000000000000021e-03
3.205128205128205288e+00	2.259999999999999787e+00	0.000000000000000000e+00
3.225806451612903025e+00	2.259999999999999787e+00	1.000000000000000021e-03
3.246753246753246724e+00	2.259999999999999787e+00	0.000000000000000000e+00
3.267973856209150263e+00	2.258999999999999897e+00	1.000000000000000021e-03
3.289473684210526105e+00	2.258999999999999897e+00	1.000000000000000021e-03
3.311258278145695400e+00	2.258999999999999897e+00	1.000000000000000021e-03
3.333333333333333481e+00	2.258999999999999897e+00	1.000000000000000021e-03
3.355704697986577223e+00	2.258999999999999897e+00	1.000000000000000021e-03
3.378378378378378510e+00	2.258999999999999897e+00	1.000000000000000021e-03
3.401360544217686854e+00	2.258999999999999897e+00	1.000000000000000021e-03
3.424657534246575263e+00	2.258000000000000007e+00	1.000000000000000021e-03
3.448275862068965303e+00	2.258000000000000007e+00	1.000000000000000021e-03
3.472222222222222321e+00	2.258000000000000007e+00	1.000000000000000021e-03
3.496503496503496677e+00	2.258000000000000007e+00	1.000000000000000021e-03
3.521126760563380476e+00	2.258000000000000007e+00	1.000000000000000021e-03
3.546099290780141633e+00	2.258000000000000007e+00	1.000000000000000021e-03
3.571428571428571619e+00	2.258000000000000007e+00	1.000000000000000021e-03
3.597122302158273222e+00	2.257000000000000117e+00	1.000000000000000021e-03
3.623188405797101552e+00	2.257000000000000117e+00	1.000000000000000021e-03
3.649635036496350349e+00	2.257000000000000117e+00	1.000000000000000021e-03
3.676470588235293935e+00	2.257000000000000117e+00	1.000000000000000021e-03
3.703703703703703720e+00	2.257000000000000117e+00	1.000000000000000021e-03
3.731343283582089665e+00	2.257000000000000117e+00	1.000000000000000021e-03
3.759398496240601517e+00	2.257000000000000117e+00	1.000000000000000021e-03
3.787878787878788067e+00	2.255999999999999783e+00	1.000000000000000021e-03
3.816793893129771131e+00	2.255999999999999783e+00	1.000000000000000021e-03
3.846153846153846256e+00	2.255999999999999783e+00	1.000000000000000021e-03
3.875968992248062239e+00	2.255999999999999783e+00	1.000000000000000021e-03
3.906250000000000000e+00	2.255999999999999783e+00	0.000000000000000000e+00
3.937007874015748143e+00	2.255999999999999783e+00	0.000000000000000000e+00
3.968253968253968367e+00	2.254999999999999893e+00	0.000000000000000000e+00
4.000000000000000000e+00	2.254999999999999893e+00	0.000000000000000000e+00
4.032258064516129004e+00	2.254999999999999893e+00	0.000000000000000000e+00
4.065040650406504419e+00	2.254000000000000004e+00	0.000000000000000000e+00
4.098360655737704583e+00	2.254000000000000004e+00	0.000000000000000000e+00
4.132231404958677246e+00	2.254000000000000004e+00	0.000000000000000000e+00
4.166666666666666963e+00	2.253000000000000114e+00	0.000000000000000000e+00
4.201680672268907735e+00	2.253000000000000114e+00	0.000000000000000000e+00
4.237288135593220595e+00	2.251999999999999780e+00	0.000000000000000000e+00
4.273504273504273421e+00	2.251999999999999780e+00	0.000000000000000000e+00
4.310344827586207295e+00	2.251999999999999780e+00	0.000000000000000000e+00
4.347826086956521507e+00	2.250999999999999890e+00	0.000000000000000000e+00
4.385964912280702066e+00	2.250999999999999890e+00	1.000000000000000021e-03
4.424778761061946675e+00	2.250999999999999890e+00	1.000000000000000021e-03
4.464285714285714413e+00	2.250000000000000000e+00	1.000000000000000021e-03
4.504504504504504681e+00	2.250000000000000000e+00	1.000000000000000021e-03
4.545454545454545858e+00	2.250000000000000000e+00	1.000000000000000021e-03
4.587155963302752326e+00	2.250000000000000000e+00	1.000000000000000021e-03
4.629629629629629761e+00	2.250000000000000000e+00	1.000000000000000021e-03
4.672897196261682318e+00	2.250000000000000000e+00	1.000000000000000021e-03
4.716981132075471983e+00	2.249000000000000110e+00	1.000000000000000021e-03
4.761904761904761862e+00	2.249000000000000110e+00	1.000000000000000021e-03
4.807692307692307487e+00	2.249000000000000110e+00	1.000000000000000021e-03
4.854368932038834572e+00	2.249000000000000110e+00	0.000000000000000000e+00
4.901960784313725839e+00	2.248000000000000220e+00	0.000000000000000000e+00
4.950495049504950451e+00	2.248000000000000220e+00	0.000000000000000000e+00
5.000000000000000000e+00	2.248000000000000220e+00	1.000000000000000021e-03
5.050505050505050164e+00	2.246999999999999886e+00	1.000000000000000021e-03
5.102040816326530503e+00	2.246999999999999886e+00	1.000000000000000021e-03
5.154639175257732298e+00	2.246999999999999886e+00	0.000000000000000000e+00
5.208333333333333037e+00	2.245999999999999996e+00	0.000000000000000000e+00
5.263157894736842479e+00	2.245999999999999996e+00	0.000000000000000000e+00
5.319148936170212671e+00	2.245999999999999996e+00	0.000000000000000000e+00
5.376344086021505042e+00	2.245000000000000107e+00	0.000000000000000000e+00
5.434782608695652328e+00	2.244000000000000217e+00	0.000000000000000000e+00
5.494505494505494525e+00	2.244000000000000217e+00	0.000000000000000000e+00
5.555555555555555358e+00	2.242999999999999883e+00	0.000000000000000000e+00
5.617977528089888040e+00	2.241999999999999993e+00	0.000000000000000000e+00
5.681818181818181657e+00	2.241999999999999993e+00	0.000000000000000000e+00
5.747126436781607950e+00	2.241000000000000103e+00	0.000000000000000000e+00
5.813953488372092693e+00	2.240000000000000213e+00	0.000000000000000000e+00
5.882352941176471006e+00	2.238999999999999879e+00	0.000000000000000000e+00
5.952380952380952550e+00	2.238999999999999879e+00	0.000000000000000000e+00
6.024096385542168974e+00	2.237999999999999989e+00	0.000000000000000000e+00
6.097560975609756184e+00	2.237000000000000099e+00	1.000000000000000021e-03
6.172839506172839386e+00	2.236000000000000210e+00	1.000000000000000021e-03
6.250000000000000000e+00	2.236000000000000210e+00	1.000000000000000021e-03
6.329113924050632889e+00	2.234999999999999876e+00	1.000000000000000021e-03
6.410256410256410575e+00	2.234999999999999876e+00	2.000000000000000042e-03
6.493506493506493449e+00	2.233999999999999986e+00	2.000000000000000042e-03
6.578947368421052211e+00	2.233999999999999986e+00	2.000000000000000042e-03
6.666666666666666963e+00	2.233000000000000096e+00	2.000000000000000042e-03
6.756756756756757021e+00	2.232000000000000206e+00	2.000000000000000042e-03
6.849315068493150527e+00	2.232000000000000206e+00	2.000000000000000042e-03
6.944444444444444642e+00	2.230999999999999872e+00	3.000000000000000062e-03
7.042253521126760951e+00	2.229999999999999982e+00	3.000000000000000062e-03
7.142857142857143238e+00	2.229000000000000092e+00	3.000000000000000062e-03
7.246376811594203105e+00	2.229000000000000092e+00	3.000000000000000062e-03
7.352941176470587870e+00	2.228000000000000203e+00	3.000000000000000062e-03
7.462686567164179330e+00	2.226999999999999869e+00	3.000000000000000062e-03
7.575757575757576134e+00	2.225999999999999979e+00	3.000000000000000062e-03
7.692307692307692513e+00	2.225000000000000089e+00	3.000000000000000062e-03
7.812500000000000000e+00	2.224000000000000199e+00	3.000000000000000062e-03
7.936507936507936734e+00	2.222999999999999865e+00	3.000000000000000062e-03
8.064516129032258007e+00	2.221000000000000085e+00	3.000000000000000062e-03
8.196721311475409166e+00	2.220000000000000195e+00	4.000000000000000083e-03
8.333333333333333925e+00	2.218999999999999861e+00	4.000000000000000083e-03
8.474576271186441190e+00	2.217000000000000082e+00	4.000000000000000083e-03
8.620689655172414589e+00	2.216000000000000192e+00	3.000000000000000062e-03
8.771929824561404132e+00	2.213999999999999968e+00	3.000000000000000062e-03
8.928571428571428825e+00	2.213000000000000078e+00	3.000000000000000062e-03
9.090909090909091717e+00	2.210999999999999854e+00	3.000000000000000062e-03
9.259259259259259522e+00	2.209000000000000075e+00	3.000000000000000062e-03
9.433962264150943966e+00	2.206999999999999851e+00	3.000000000000000062e-03
9.615384615384614975e+00	2.204000000000000181e+00	3.000000000000000062e-03
9.803921568627451677e+00	2.201000000000000068e+00	2.000000000000000042e-03
1.000000000000000000e+01	2.198999999999999844e+00	2.000000000000000042e-03
1.020408163265306101e+01	2.196000000000000174e+00	2.000000000000000042e-03
1.041666666666666607e+01	2.192000000000000171e+00	2.000000000000000042e-03
1.063829787234042534e+01	2.189000000000000057e+00	2.000000000000000042e-03
1.086956521739130466e+01	2.185000000000000053e+00	2.000000000000000042e-03
1.111111111111111072e+01	2.180000000000000160e+00	2.000000000000000042e-03
1.136363636363636331e+01	2.176000000000000156e+00	3.000000000000000062e-03
1.162790697674418539e+01	2.172000000000000153e+00	3.000000000000000062e-03
1.190476190476190510e+01	2.166999999999999815e+00	4.000000000000000083e-03
1.219512195121951237e+01	2.161000000000000032e+00	4.000000000000000083e-03
1.250000000000000000e+01	2.154999999999999805e+00	5.000000000000000104e-03
1.282051282051282115e+01	2.149000000000000021e+00	6.000000000000000125e-03
1.315789473684210442e+01	2.141000000000000014e+00	6.000000000000000125e-03
1.351351351351351404e+01	2.133000000000000007e+00	7.000000000000000146e-03
1.388888888888888928e+01	2.125000000000000000e+00	1.000000000000000021e-02
1.428571428571428648e+01	2.116000000000000103e+00	1.200000000000000025e-02
1.470588235294117574e+01	2.107000000000000206e+00	1.400000000000000029e-02
1.515151515151515227e+01	2.096999999999999975e+00	1.600000000000000033e-02
1.562500000000000000e+01	2.085999999999999854e+00	1.700000000000000122e-02
1.612903225806451601e+01	2.073999999999999844e+00	1.799999999999999864e-02
1.666666666666666785e+01	2.059000000000000163e+00	1.899999999999999953e-02
1.724137931034482918e+01	2.041999999999999815e+00	1.899999999999999953e-02
1.785714285714285765e+01	2.020999999999999908e+00	1.700000000000000122e-02
1.851851851851851904e+01	1.995000000000000107e+00	1.600000000000000033e-02
1.923076923076922995e+01	1.959999999999999964e+00	1.799999999999999864e-02
2.000000000000000000e+01	1.923000000000000043e+00	2.599999999999999881e-02
2.083333333333333215e+01	1.883000000000000007e+00	2.900000000000000147e-02
2.173913043478260931e+01	1.828000000000000069e+00	2.699999999999999969e-02
2.272727272727272663e+01	1.750999999999999890e+00	2.800000000000000058e-02
2.380952380952381020e+01	1.647999999999999909e+00	3.699999999999999817e-02
2.500000000000000000e+01	1.506999999999999895e+00	4.800000000000000100e-02
2.631578947368420884e+01	1.296000000000000041e+00	6.600000000000000311e-02
2.777777777777777857e+01	8.649999999999999911e-01	9.700000000000000289e-02
2.941176470588235148e+01	9.299999999999999933e-02	9.439999999999999503e-01
3.125000000000000000e+01	1.069999999999999979e-01	2.072000000000000064e+00
3.333333333333333570e+01	7.019999999999999574e-01	3.451000000000000068e+00
3.571428571428571530e+01	2.653000000000000025e+00	5.788000000000000256e+00
3.846153846153845990e+01	6.368999999999999773e+00	1.268999999999999906e+00
4.166666666666666430e+01	4.347000000000000419e+00	1.529999999999999971e-01
4.545454545454545325e+01	3.709000000000000075e+00	1.710000000000000131e-01
5.000000000000000000e+01	3.464999999999999858e+00	1.729999999999999871e-01
5.555555555555555713e+01	3.323999999999999844e+00	1.509999999999999953e-01
6.250000000000000000e+01	3.222999999999999865e+00	1.199999999999999956e-01
7.142857142857143060e+01	3.149999999999999911e+00	9.800000000000000377e-02
8.333333333333332860e+01	3.096999999999999975e+00	7.900000000000000078e-02
1.000000000000000000e+02	3.057999999999999829e+00	6.300000000000000044e-02
1.250000000000000000e+02	3.028999999999999915e+00	4.900000000000000189e-02
1.666666666666666572e+02	3.008000000000000007e+00	3.599999999999999728e-02
